author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Danny,/gp/profile/amzn1.account.AGTZ4G4JLFPOMF4EH25FN5S32RCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,The box it came with was extremely nice and the little bag it came to put it in was a nice touch. Made a great gift.,Fancy,Color: 10a-October-Tourmaline Hot PinkVerified Purchase,,16383796,1,54,Public
N. Miller,/gp/profile/amzn1.account.AFPYVB55KYIC2SRCOXBAWTTTR6QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,This product is a gift for a relative who is a nurse.  It is a beautiful piece of jewelry.,beautiful piece and the price was great,Color: 02a-February-Amethyst Dark PinkVerified Purchase,,10998490,28,77,Public
jazz lady,/gp/profile/amzn1.account.AE4FWWUNVTNMUE7V6ZYW7P2TRTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I loved the design, the workmanship, the quality of the whole thing.  I bought it for a gift for a daughter-in-law and she loved it as well.",Beautiful heart shaped Birthstone.,Color: 02a-February-Amethyst Dark PinkVerified Purchase,,19714292,3,24,Public
Hare Tanan,/gp/profile/amzn1.account.AFE4DDJTFVC3NHEOLRSRFNU3GBWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 13, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,The neckless was delivered in time for a gift and the product is very delicate looking.,Was delivered,Color: 05-May-Emerald GreenVerified Purchase,,509377,152,83,Public
debi Delgado,/gp/profile/amzn1.account.AHCVCJMUPKMFLNBZ7YGYNICHYBVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Bought one of these necklaces for my sister and one for my niece. They loved them. Thanks,Very Pretty,Color: 02a-February-Amethyst Dark PinkVerified Purchase,,5667304,134,60,Public
DJ RUSSELL,/gp/profile/amzn1.account.AGOPLARPOFOB5OLP2OGPEWV7BG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I PURCHASED THIS FOR MY DAUGHTER, AND I THINK THAT SHE WILL REALLY LIKE IT.  THE COLOR IS BEAUTIFUL; I WOULD LIKE TO HAVE ONE LIKE THIS FOR MYSELF!",LOVELY NECKLACE,Color: 02b-February-Tanzanite PurpleVerified Purchase,,83606305,7,50,Public
Kcatsuhs,/gp/profile/amzn1.account.AFZ32L5E32EABKEVFIDQEMHKKUSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Liked the 2 inch extension that came with the necklace. Gave it to my wife as an anniversary gift, she really liked it.",Looks just as pictured,Color: 02a-February-Amethyst Dark PinkVerified Purchase,,628963,15,30,Public
Armando Defrank,/gp/profile/amzn1.account.AHD6UFS5LZQIIEG4HXDYDFF2CDLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"I ordered this for my sisters boyfriend, so he could give her something for Christmas this year and it's amazing so far, the packaging is amazing, the quality is great, and this really does make an amazing gift for anybody. I highly recommend :)",Amazing gift,Color: 12-December-Turquoise Aquamarine BlueVerified Purchase,,3160889,1,22,Public
Bradley Garner,/gp/profile/amzn1.account.AE22GYRWEQ6HUZIWES62PFEVZ67A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Beautiful necklace, but very cheap and tacky packaging. I’d have been happy to spend more for a better presentation as this was a gift.",Nice but cheap presentation,Color: 04-April-Rainbow Opal WhiteVerified Purchase,,1091969,4,53,Public
Gwendolyn Patricia,/gp/profile/amzn1.account.AGODXY5ENUZZCJDVTOVSQIB55VFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2019",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,My mother recently passed away and this item popped up on Amazon the day I returned to my state from the funeral. Her birthstone was October and since I am one of seven daughters I bought one for each of us. It was immediately loved by all 7 sisters. Beautiful design and reasonably priced. Thank you.,Excellent Gift,Color: 10a-October-Tourmaline Hot PinkVerified Purchase,,2950964,10,13,Public
James Dippo,/gp/profile/amzn1.account.AFUFN55DAMF7JMPU65GDOQL43E3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"The necklace was a birthday gift on 26 Dec, brought more tears than Christmas Day!  Beautiful, just the right size, she loves it!!!",Perfect birthday gift!,Color: 12-December-Turquoise Aquamarine BlueVerified Purchase,,4289018,46,33,Public
Greg G.,/gp/profile/amzn1.account.AGBLRFAM5RPXPQIAHSYE3RQWVB3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"My wife likes it. Stone is clear, the necklace is adjustable, the color is brilliant.",If Mama's happy...,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,1143715,40,110,Public
Susan L James,/gp/profile/amzn1.account.AHLJ3K72UPFZ5E32LU276LI3H3SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Very stunning necklace, so much sparkle! A beautiful gift and very nicely packaged.  I highly recommend!",Beautiful Infinity Heart Necklace,Color: 02b-February-Tanzanite PurpleVerified Purchase,,6781657,14,72,Public
Kathleen O.,/gp/profile/amzn1.account.AGT2EOKJ7KYICPPMX7VWVHNPBEQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"I like the design very much.  I received both the necklace and matching earings as a gift.  However, the earing posts are too soft the the earing.  On my first try to wearing them, both posts bent.  I managed to bend them back where they belong but I fear they will not hold up to future wear.",The earing posts are too fragile,Color: 11a-November-Amber BrownVerified Purchase,,973945,0,10,Public
Orca17,/gp/profile/amzn1.account.AGM7XQBVA3YNJJPUJCOCYNUFRNLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Definitely worth the money. Has a look of quality about it, despite a bargain price.",A good gift,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,3959144,74,88,Public
Sally Crapanzano,/gp/profile/amzn1.account.AGDYCS6RA5UYF32Q4AWWQHGAFRIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Purchased for a friend of mine's 50th birthday she absolutely loved it it's a beautiful piece of jewelry will definitely order again,Stunning!,Color: 02b-February-Tanzanite PurpleVerified Purchase,,220817,288,85,Public
WoodWacker,/gp/profile/amzn1.account.AELAO6XYOPM6WN7TZUQ5QJVWQHZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,Lovely.  Sparkles reflecting the light with a little movement.  My wife LOVED it for her Mother's Day.,Great gift,Color: 05-May-Emerald GreenVerified Purchase,,203113,45,190,Public
Fatena Creselious,/gp/profile/amzn1.account.AEMQEGY3UYWZOWE7RCSMMGDL5HDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,Looks really good. Lightweight. Very pretty in the sun or in a low light setting.,You will get lucky gifting this.,Color: 12-December-Turquoise Aquamarine BlueVerified Purchase,,2720400,40,134,Public
Krys85,/gp/profile/amzn1.account.AEJUVGJBU7OJIBAK2ZZGF2DFNQBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,Kinda disappointed the chain is already tarnished,Tarnishes,Color: 01-January & July-Siam Ruby RedVerified Purchase,2 people found this helpful,3472107,2,21,Public
Chris Eddy,/gp/profile/amzn1.account.AHZJ2KRKUJ2B65W3EQLTP5EMEWKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,It is as beautiful as the picture that compelled me to order it for our daughter.  Thank you!,Appearance,Color: 09a-September-Bermuda Sapphire BlueVerified Purchase,,825794,16,42,Public
Dee Dee Lorick,/gp/profile/amzn1.account.AG56IKNMFCEZC4CJYQOJCCCXJMWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"This turned like cheap jewerly does. So disappointed in the quality for such a big price, discrimination is extremely misleading.",Overpriced misleading cheap jewlery!,Color: 10a-October-Tourmaline Hot PinkVerified Purchase,2 people found this helpful,1164396,10,7,Public
wayne Duszczak,/gp/profile/amzn1.account.AGL35E4KPNFGM2O6SSSJ5TRJMFZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,The best gift for Valentines day. My Lady loved it and its strinkingly beautiful.,Was a Hit With My Girl,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,1654982,18,67,Public
Terri Colarusso,/gp/profile/amzn1.account.AHMJILZQDVRG3YYTYTM26A76KY3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I sent it to my step mom for Mother’s Day. She loved it and has worn it daily since,Beautiful,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,973053,14,57,Public
Barbara Weisz,/gp/profile/amzn1.account.AFPHWOFLMFGT7SGSS3H7I5MZLIWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter picked this item for her mom for Christmas. It is her mom’s favorite color.,It is pretty.,Color: 05-May-Emerald GreenVerified Purchase,,8436671,6,45,Public
Anthony Gatti,/gp/profile/amzn1.account.AHEYP3RZMYJAXQTBX55IQRVSRRSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I gave this to my wife as an anniversary gift ( # 28 ) she gets many good comments and we both like this item,Very Happy,Color: 09a-September-Bermuda Sapphire BlueVerified Purchase,,4345981,3,38,Public
Katherine Van,/gp/profile/amzn1.account.AGFCEXEC6HI5KUCRYME6BGQRX46A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Nice color, well-packaged. Did not appreciate the advertisement flyer inside the gift.",Very pretty,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,1015695,21,44,Public
Lance,/gp/profile/amzn1.account.AEZQJERM2G2PXZB7A2VERDE7QWAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Her birthstone and she loves it! I recommend this for any female makes a great gift.,Buy it👍,Color: 11b-November-Healing Stone for Happiness-Citrine YellowVerified Purchase,,1778431,47,286,Public
Penny Eckel,/gp/profile/amzn1.account.AGXS3LTD3VJWWHG53DXX4U4MH7AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Looks just like pictures.  Absolutely beautiful.  Would make a great gift. Mine is July.,Beautiful,Color: 01-January & July-Siam Ruby RedVerified Purchase,,560173,2,42,Public
veronica dougherty,/gp/profile/amzn1.account.AETZ5AG3UYVILWDKIMCVPXMZUHEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"nothing to dislike, the box that it came in was gorgeous along with the gift bag.",my gf loved this,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,2269644,50,59,Public
Derrin,/gp/profile/amzn1.account.AGAVUMJ76BSLZH6RGBA4ITZP6ZRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,My Wife just loves it thanks for such a great piece happy wife happy life thank you,packaging with the box and bag really was great to,Color: 10a-October-Tourmaline Hot PinkVerified Purchase,,3619307,38,55,Public
Roger R,/gp/profile/amzn1.account.AFCHJMEAG3BPGQUMBW26NBQ6HDWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Arrived day late but worth the wait and ahead of date needed. Beat all expectations.,Great product,Color: 08-August-Peridot GreenVerified Purchase,,1162348,56,122,Public
Barclay's Buys,/gp/profile/amzn1.account.AHBAWUSWEJZMZ4AWV53Z7XDPUFIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I got this for my wife, our 1st Grandchild was born last April and she loved it!",Very nice,Color: 04-April-Rainbow Opal WhiteVerified Purchase,,3975939,35,69,Public
COD,/gp/profile/amzn1.account.AGNSI2U3KEVGUVFNAV3N64LVPFCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Wife liked it. That's all I can tell you...... Fast shipping. Nice packaging.,Wife liked it.,Color: 12-December-Turquoise Aquamarine BlueVerified Purchase,,3566870,49,87,Public
Lampoon,/gp/profile/amzn1.account.AE4HOQQWR7N37RI26PCGGJ6KT4SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Extremely nice for the price! The size is just right and the color is beautiful! Wife wears it all the time (:,Excellent all around,Color: 13-Healing Stone for Luck-Jade Opal GreenVerified Purchase,,1850579,73,82,Public
Ole' Vista,/gp/profile/amzn1.account.AHQVOMM2RT55CT5BXZQPZOJURT6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,4.0 out of 5 stars,"Nice design,chain is very elegant,stone is very colorful.Overall a good buy.",Very nice!,Color: 09a-September-Bermuda Sapphire BlueVerified Purchase,,560946,327,564,Public
Daniel Cornel,/gp/profile/amzn1.account.AHJMF3BR7U7ODFBOXOESS3AQCCDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Your browser does not support HTML5 video.           Beautifully presented packaging,Multi color reflection,Color: 14-Healing Stone for Protection-Rainbow Tourmaline BlackVerified Purchase,,14661425,133,83,Public
Debra R.,/gp/profile/amzn1.account.AHZD5KWYAAXY2K2IJD6FNOUJY2EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,This piece is absolutely stunning for the price. It is so shiny and very well-made. I may even get it in another color.,BEAUTIFUL.,Color: 12-December-Turquoise Aquamarine BlueVerified Purchase,,1422996,75,30,Public
Edward Shaw,/gp/profile/amzn1.account.AFHZMAOM523K7JD3TCYRGDEARVWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Wife loves it. Looks amazing. Incredible price with fast shipping. Packaged great.,Beautiful,Color: 10b-October-Healing Stone for Love-Rose Quartz PinkVerified Purchase,,413830,18,51,Public
Leen1,/gp/profile/amzn1.account.AGPDVSH4JN3LB5ZYF5HF7MYKPKBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,It is a beautiful stone in a lovely design for the setting of the necklace.,So Beautiful!!,Color: 11a-November-Amber BrownVerified Purchase,,1905784,161,326,Public
Ms Daisy,/gp/profile/amzn1.account.AFT65WLX7IBSMHGS73CZSXGVXO2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Beautiful! Nice size. Actually just perfect.Love the opal jade color.,Beautiful!,Color: 13-Healing Stone for Luck-Jade Opal GreenVerified Purchase,,860027,30,66,Public
Dave,/gp/profile/amzn1.account.AH7SAN62Q7EUB2WRMXMLI3PDER2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Beautiful necklace.  Very nicely packaged for shipping.  My wife will love it for Christmas.,Beautiful Necklace,Color: 03-March & December-Light Sapphire BlueVerified Purchase,,72771,16,56,Public
Liz b,/gp/profile/amzn1.account.AHDTEH65BOHPKRBOYHTKSA56WTPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Very pretty.  I don't know how well it will hold up.  I just received it and it's beautiful,Beautiful,Color: 14-Healing Stone for Protection-Rainbow Tourmaline BlackVerified Purchase,,31663430,6,40,Public
Brittany,/gp/profile/amzn1.account.AGJWCKQO6VVQ2GHLRFL27HCHAZCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2021",1,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,I got this necklace as a birthday gift from my husband and I must say that it is very beautiful! The chain is long- it doesnt look like it at first but once you put it on you can tell. I would definitely buy this again.,Love!!!,Color: 05-May-Emerald GreenVerified Purchase,,5007698,0,11,Public
Jerry,/gp/profile/amzn1.account.AGYW74MB7QMMZEL6ZWLGRNWA7UIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2021",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Beautiful necklace & workmanship. Great price. Delivered early. Thank you,Would buy something in their line again,Color: 06-June-Alexandrite Light PurpleVerified Purchase,,7609600,25,69,Public
Richard Pelham,/gp/profile/amzn1.account.AEKMSX7GSWAMZJLFCCEBQSIQ36BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2020",0,,https://www.amazon.com/Leafael-Infinity-Swarovski-Birthstone-Silver-Tone/product-reviews/B07LBHDZL4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,My wife loved her necklace.  It is a beautiful design and well crafted.,Beautiful necklace,Color: 11a-November-Amber BrownVerified Purchase,,48788563,74,94,Public
