author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
larry,/gp/profile/amzn1.account.AGYJV2LM2VXHOAWSCWB5UTMFWA6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"I was looking for a snack, low in cholesterol, with reasonable nutrition value and a good taste. While this product fits what I was looking for, it wasn't enough of a value for the price for me to re-order. I personally rate it as ""just okay""...",Not much value for price,Flavor Name: Chocolate ChipVerified Purchase,,2200,2285,1225,Public
Barefoot Hippy,/gp/profile/amzn1.account.AEU7LI24SMAUHWOW3Z4FUHT7JVPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,My husband loves these for a small snack. He takes them to work also. Great taste! I had been purchasing them at the store. These were a much better price.  The size of the box was easily stored in the pantry.  Arrived fresh and not broken. I will definitely be purchasing these again.,Very fresh and great taste,Flavor Name: Chocolate ChipVerified Purchase,,1788871,71,29,Public
Sprkymrt,/gp/profile/amzn1.account.AGZDCPPPYRQ7A23Z4UFQBCMXIKTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I read some of the reviews and saw that the people complained about the time on the boxes, so I checked mine ( which came last week) and the date on top of my box was Oct. 2020.  I like these for a snack or for a bite to eat after dinner.  I like liked the other box I had and so I got the chocolate this time.",Great for a snack.,Flavor Name: Chocolate Lovers 58ct Variety PackVerified Purchase,,8941,1894,483,Public
Crystal,/gp/profile/amzn1.account.AFGYQRIJK25XCXCW5K3ICITRJBMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2021",1,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Let me tell u about these Lil devil 😈 they are so good... I was not expecting so many, ALL ARE VERY GOOD I CANNOT DECIDED MY FAVORITE. The box was in Top Mc condition expiration date was perfect no complaints here will buy again",Yummy 😋,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,84457651,25,79,Public
likes to shop,/gp/profile/amzn1.account.AGT3V6DNRFLFBJ2BHEOPIQVEFTJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",1,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,Hard as a rock don’t chip tooth if you’re going to eat them dunk them in hot coffee or tea,Hard as a rock don’t break a tooth,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,2 people found this helpful,222009,516,327,Public
Momma Karen,/gp/profile/amzn1.account.AGYH53CEQ6DZZKVFCIQPBIU2X46Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Love the variety,  taste and brand . Fresh and delicious will continue to purchase this item and GREST PRICE. Convenient because its snack size 2 cookies package no waste and fast snack on the run or for outings or kids athletic practices and games",Yummy,Flavor Name: 3-Flavor Variety packVerified Purchase,,128982,78,88,Public
Kevin D. Rogers,/gp/profile/amzn1.account.AF3DH4S4HIU7O4MJ7EBUQAL6NZZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2019",1,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"If you’re a fan of oatmeal and granola or granola bars, then these Quaker bars will surely be up your alley. I’m not to fond of the chocolate chip but the oatmeal raisin and the peanut butter are my favorites. Perfect for those mornings when the kids or you are in a rush and you need to just grab something to go. Great price and you get a lot for it. Worth the buy.",Grab and Go,Flavor Name: 3-Flavor Variety packVerified Purchase,,93122,921,74,Public
Karen N Erskine,/gp/profile/amzn1.account.AGHJBDQS7DUV6GSEPCGXIF77QORA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"The product was all stuck together like it was in storage too longer or in the s.  The bar was stuck to the wrapper.  I put it in the refrigerator and it did not help.  Very difficult to eat, is it returnable??????","Stale, product feels like it was in the sun all stuck together",Flavor Name: 3-Flavor Variety packVerified Purchase,,6319366,0,26,Public
Shawn Readence,/gp/profile/amzn1.account.AHZP64JFS6ES2WDWY43RTJPHYB3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 4, 2018",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,1.0 out of 5 stars,Is it a requirement that amazing gives you stale nasty food that's been sitting around for a year? They whole box was garbage. You could use the ganola bar as a hammer. I threw it all away.,Nasty tasting,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,3 people found this helpful,2096,1526,844,Public
linda galella,/gp/profile/amzn1.account.AHRF7RJ3EKTMKNWENCPGUC3P7VHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 29, 2018",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,The Chocolate Chip and P’nut Butter bars are both really great and taste just like the regular granola bars. The cookies and cream bars are too sweet for me so my Sunday School kids are the happy recipients🙃!  The individually wrapped bars are a good blend of “not too soft and” “just the right crunch”.  They are small and provide about 4-5 bites, just enough to satisfy a sweet craving or chocolate longing without sabotaging your dietary determination.,Less sugar is great!,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,2029671,46,257,Public
Peach,/gp/profile/amzn1.account.AGT5KV7NPJLBPDQP25THLVBJJWGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 20, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Both flavors are very good, but my family prefers the sloth tastic bars. The bars arrived in great condition and were not melted. I would try to make sure you will be home when they arrive because they probably would have melted if I didn't bring them inside right away.",Tasty Bars,Flavor Name: Chocolate & Vanilla Dipps Variety PackVerified Purchase,,75286,395,354,Public
L.A. Biker,/gp/profile/amzn1.account.AHHDFHGIWDAYC76R5WKRLN7IGQFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2018",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,"These are *small*, MASSIVELY sugary granola bars. The 3 flavors aren't very distinguishable, because all you can taste is the sugar. Recommend against, unless you want some high energy fuel to keep in your daypack for hiking. But you'd better pack out the individually packaged plastic wrappers they come in! [Seriously, why are these packed solo, they're so small there's absolutely no reason not to pack them in 2-fers!] Must recommend against.",Tooooo sweeeeeet!,Flavor Name: 3-Flavor Variety packVerified Purchase,,5,35870,2426,Public
tjohnny,/gp/profile/amzn1.account.AEZER4TZ7AWOSJ5PKK2RAGKDICJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 30, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,"These were delivered on August 17, 2019, and they have an expiration date of October 5, 2019.  Others had indicated that this was the case with their orders as well, but these were actually out of stock when I ordered, and I was hoping that meant a fresh shipment was coming in.  They are edible, but they are dry and crumbly and not nearly as ""chewy"" as they are when purchased at the grocery store or as the name of the product indicates.  I'm not sure we will be able to eat all of them before the expiration date.  I definitely wouldn't order again.",Very close to expiration date,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,64243,1090,477,Public
Lady Write,/gp/profile/amzn1.account.AHENOVGX5ZQDLZFM3HDM7NIGGJWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,"I have had these bars several times before and really enjoyed them (going to check out the sellet), but these were so dry they could have been war rations -- World War II. Very dry so hardly any flavor except where there was a chocolate chip.","Sooooo Dry, Don't Buy",Flavor Name: Chocolate ChipVerified Purchase,,2091137,24,12,Public
W. Moore,/gp/profile/amzn1.account.AHO72HUAYPIHV7KWMVFAX3X7RKZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,1.0 out of 5 stars,I bought these bars before at the store and well these bars taste and smell stale.  I thought it was maybe the one bar I opened but it was at least 4 in the first pack I opened and 3 in the second.  So disappointed.,BEWARE!!  Taste stale,Flavor Name: Chocolate ChipVerified Purchase,,127460,141,100,Public
B. Anderson,/gp/profile/amzn1.account.AFQ7MXU56OCVMQ4BFJKVP4HEQBGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"Although I purchased this product in Febr., we JUST NOW opened the box (June) - too late to send back.  These bars taste awful and are rancid.  Not happy with this purchase!  This product should have still had been edible.  It's obvious to me that they were not fresh when purchased.",Horrible . . . not fresh,Flavor Name: Back-to-School Variety PackVerified Purchase,One person found this helpful,1223009,35,68,Public
Gloria Stevenson,/gp/profile/amzn1.account.AEIMJLOLB65HVP46PKBZE5C3KL4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"This bulk pack size is perfect for the subscribe and save program. I love that I can purchase one flavor at a substantial savings over grocery store prices. One flavor means that I'm not forced to eat a bunch that I don't really like, and get the ones that I really do eat. These are a perfect quick grab snack with a little bit of satisfying that craving for something sweet without adding too many calories..",Best value for the money,Flavor Name: Chocolate ChipVerified Purchase,,651483,116,70,Public
NikkiP,/gp/profile/amzn1.account.AGF6DZBDNRIUBOEMREQA6LVPG5IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,"These were a great price for a product we already enjoy in my household, but took off a star because the expiration date was only a month away from when we ordered them. Not as long of a shelf life as we would expect for this product, which means they’ve been sitting in a warehouse for a while.",Not super fresh,Flavor Name: Less Sugar Chocolate ChipVerified Purchase,,10444705,3,11,Public
Phillip Pessar,/gp/profile/amzn1.account.AHIWO2QVUHSVEJSOSSBMQ2UK4G5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,I start my morning with one of these every morning as well as keeping one in my pocket whenever I go for a walk. Quick nutritious food and the price can’t be beat. I always keep a  big bowl full of these at home.,Start My Day With These,Flavor Name: Chocolate ChipVerified Purchase,,55344,167,92,Public
meshelle,/gp/profile/amzn1.account.AGPC7CWRQPMNQFXWLYJYQYF7DCQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,My Son loves these Dipps for his lunch or a snack. Not a traditional granola bar as the chocolate covering provides a sweet flavor. This is my 2nd purchase & the freshness remains. This variety pack is perfect. It’s one of my Subscribe & Save items which offers convenience & saves $. If you haven’t tried I don’t think you’ll be disappointed!,An awesome granola bar with great flavor!,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,,1463499,535,87,Public
Storm,/gp/profile/amzn1.account.AGXR6IQNJ5RBN224LMDUHROU3JDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"These were absolutely HORRIBLE!I LITERALLY COULD NOT GIVE THESE AWAY. They were dry, not moist and delicious like normal. Tasted like they had been sitting around the warehouse for months. My husband tried one and totally threw the case away. Hopefully no one got the batch we got.",NOT FRESH AT ALL. GROSS!!,Flavor Name: 3-Flavor Variety packVerified Purchase,One person found this helpful,4463414,20,25,Public
Shannon Hayes,/gp/profile/amzn1.account.AET3YOQVKP6AVDZFMOSLPWSLVQAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2020",2,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"These granola bars were shipped to me on September 30, 2020. I just caught that the sell or use by date says October 4, 2020! They should not have shipped something out that close-dated, especially a big quantity like this without stating it was very close-dated.",Very close-dated-four days use by date after shipped.,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,1006567,26,35,Public
Angie,/gp/profile/amzn1.account.AHWV7AX3R5FTMVBXDBLATKC2NTTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 29, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,3.0 out of 5 stars,"Only giving it 3 stars because, they are all melted. They taste fine but look horrible. Don't reccomend buying these online.",Go to the store for these,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,One person found this helpful,62564,342,95,Public
Brooke509,/gp/profile/amzn1.account.AE4V7BTTJM3G6ZXTS7BY3YMVQFDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,These are addictive lol. They are so good.,Bomb,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,One person found this helpful,400042,28,81,Public
Gidget68,/gp/profile/amzn1.account.AF6ER7VT3XLASL6WLSBWF5VLS6FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"buy this as a quick snack between meals.  I receive this monthly.  Great product for good price.  stores don't carry this big a package, this usually lasts a month.  only problem, wish there were more oatmeal raisens ones in a box",quick snack,Flavor Name: 3-Flavor Variety packVerified Purchase,,492267,51,193,Public
Sandra James,/gp/profile/amzn1.account.AEDJWLRRMWSCJ3VRV5LBBDKMPQ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,These are addictive. I love to eat one with my morning coffee but the problem is I have to fight the impulse to eat 2 or 3 of them. I will continue to buy these because besides the taste the price was right.,Just love these!,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,1070113,62,64,Public
MikeVertx,/gp/profile/amzn1.account.AFRWBYYCNTXHREFS35KJZVLYXHSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"Nice variety, delicious, the chocolate covered ones are pretty addictive.  This is a massively huge box of granola bars, I'm barely 1/3rd through it in a month of snacking on them.  I'd actually recommend these for Halloween lol great bang for the buck and value.","GREAT VALUE, DELICIOUS",Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,730130,92,143,Public
Chella,/gp/profile/amzn1.account.AHVBW3VL7FV7CIUKECRBDHPJ5WZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"Couldn’t make it to the grocery store and these granola bars were delivered the next day. My child needed it for a school donation. Great amount, fast delivery, and the kids love it !",Great deal,Flavor Name: Less Sugar Chocolate ChipVerified Purchase,,33642,224,244,Public
Arens,/gp/profile/amzn1.account.AESVHVIMN5EOZSW66QDG66NY664A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,"These were soft and crumbled apart when opened, like they were left in the sun and melted. They also tasted like dirt. Like they were old or something. Nothing like the ones I get at the store. Total waste of money. The freshness guarantee was not so.",Not fresh. Old and melted.,Flavor Name: Oatmeal Raisin 58ctVerified Purchase,One person found this helpful,4352207,27,39,Public
Customer 1007,/gp/profile/amzn1.account.AHT6CPVE6Y5XUMJLD4P35WYFIN6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Arrived in the same package you’d get from a wholesale food club. Nice quality from the brand as usual. Still pretty sweet but makes a nice “treat” bar. The product is a better deal to get from here than getting from the store for sure if you like these flavors which all taste pretty good with similar levels of sweetness.,Good,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,2995491,7,21,Public
Torin McFarland,/gp/profile/amzn1.account.AGKXGUX2HXCKQMJQI52MLGMKAW2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I'm an avid cyclist, and having these in a jersey pocket or while on the trainer is really convenient.  They're rather sweet (chocolate variety), and the ingredient quality isn't the highest.  However, they're quick carbs and super cheap, so I'm okay with eating these for fuel.",Fantastic value, great for snacks on the bike,Flavor Name: Chocolate Lovers 58ct Variety PackVerified Purchase,76382,102,235,Public
Dawn,/gp/profile/amzn1.account.AG6T7ZL2HW7VNPGWVBTLS6O335QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,My grandkids love the different flavors,Great value for the money!,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,One person found this helpful,2017614,15,62,Public
A. Kaelin,/gp/profile/amzn1.account.AEQIDB7PQG7X7ZN4RQWPIF5AVEEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,3.0 out of 5 stars,"Let me start by saying, my kids LOVE THESE, but I hate them. They taste good but they fall apart. I find pieces all over the place. I made a mistakes and brought them to church to try and keep the little ones quiet. It was everywhere. On the chair, their clothes, tracked on their shoes and all over the floor. I was so embarrassed!",They fall apart!!,Flavor Name: Chocolate ChipVerified Purchase,,1250248,64,88,Public
Livin' the mom life ♡,/gp/profile/amzn1.account.AHP2GGLTF4ED7F4YPXUOX2VQF2CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,3.0 out of 5 stars,"I buy these for my kids but they always arrive smooshed, which means as soon as you open them they're falling apart..in the hands of little boys this can spell disaster. Did you know one granola bar can destroy an entire room?",Good snack for the price,Flavor Name: Chocolate ChipVerified Purchase,,48915,179,100,Public
Carole Toney,/gp/profile/amzn1.account.AF3FRGLMAAQZ5J73Q5BHWFNCSOCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,"These do not taste like the ones you buy in the grocery store.  When you get to near the bottom of the box, all the bars have a funny stale taste and are hard as a rock!!!!! DO NOT BUY THESE!!!! Go to your local Walmart!!!",These are horrible!!!,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,2 people found this helpful,2171485,10,50,Public
AverageDad,/gp/profile/amzn1.account.AFCDQZWRFTFEZD6457OE5DTFPWHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"Good value, good flavor, nice assortment. Its been nice to cut back on the things we need to buy at the store in person.  Good for a family with kids or even for adults if you like them as a snack.If this review was helpful to you please click helpful below!",Good Value,Flavor Name: Back-to-School Variety PackVerified Purchase,,33594,349,358,Public
Kevin,/gp/profile/amzn1.account.AF75MAKQJU2KUGXQ2B5U2C3QML3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,3.0 out of 5 stars,"I wouldn't recommend buying this off Amazon. The chocolate coated bars arrived soft and mushy. When I opened one bar to check it out, the chocolate was stuck to the wrapping. Even after cooling it off, it still stuck to the wrapping.",Chocolate came melted,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,599036,49,62,Public
Trisha S,/gp/profile/amzn1.account.AGSDMOUQQS4Y4VTYVVHC5G6TSDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Lots and lots of very soft granola bars. I prefer mine crispy so don't judge by me. These are fresh and taste good but are soft and crumbly. Smallish bars and many. Great value as far as money per bar. Get some,Everyone likes these but me,Flavor Name: 3-Flavor Variety packVerified Purchase,,7162,531,351,Public
Sarah Otto,/gp/profile/amzn1.account.AH5SP23KOLXZKIBK5JVWYTWTADFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,You have to watch the expiration date when you get these. I ended up over ordering these and ended up with an expired box. And of course I didn’t catch that until after it was too late to return them. My kids love granola bars and they are easy snacks. But they are not their favorite.,Watch the expiration date,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,438825,46,99,Public
