author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
K. Jones,/gp/profile/amzn1.account.AEDJKFLKYTIOR6Q35MQW4AYX6WXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I enjoyed reading every word. It’s about the protagonist and her regrets over missed opportunities and dissatisfaction with her current life. The main character gets an opportunity to live other lives (parallel lives vs time travel). She learns through experience how it’s not about the big regrets, but the little things you don’t think of that influences how you think and feel (and it’s affect on others). It’s about coming to terms with what you have, versus what you don’t have or think you want - and are you making choices for yourself or what you think others want for you? It’s also about depression and is enjoyable to read with humor and insight. I loved all the details and references and how it all came together. It can be a breezy read or a heavier read depending on what you want to get out of it. Kind of like ‘It’s a Wonderful Life’ and it met ALL my expectations!",Propulsive and thoughtful,Verified Purchase,One person found this helpful,4513293,8,13,Public
Tasha O.,/gp/profile/amzn1.account.AGDVQIGMRCXJ3AGW2PWAY4FDRIGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2021",1,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I just want to preface this review by stating that this is a fictional book! Not a self help non fiction philosophical book. Please seek professional help, as this book is not going to provide you with a clinical game plan on how to manage your depression or make you non-suicidal. It is a feel good book to lift your spirits, and give you hope (see attachment). Additionally, suicide and depressions looks different to different people!!! Please don't read this fictional book thinking it's going to perfectly describe how depression and suicide looks/feels like for every single person on this planet.To start, I believe the author doesn't give you a full on visual of what this character looks like because when some people are suicidal/depressed, you can't even see yourself clearly and feel like an unimportant irrelevant shadow. I like how there wasn't much descriptive language (hair color, eye color, skin tone, etc) because suicide and depression isn't exclusive to just one 'look'.Throughout this novel, Nora is allowed to essentially live a regret (ie what would have happened if I stuck with swimming, became a pop star, traveled/live x, married x), and would come back to the library when she felt disappointed in that 'life'. The whole point of this was to broadcast how we thinking doing x would led us to live a perfect happy life, when perfect life is impossible. Even when you get everything you want, there are still going to be negatives. I know I get caught up thinking about how my life would have been perfect if I did or said xy&z, when in reality, it probably wouldn't have been as perfect as I thought it would be. In these alternative lives were she got what she wanted, she realizes all the sacrifices that she had to make or give up that she didn't think she would, and how everything wasn't sunshine and rainbows like she thought it was going to be.Lastly, I thought this book also highlights the butterfly effect really well. I often overlook the everyday small and mundane things I do, and feel like I don't always make a huge difference (esp. with quarantine). In the book, it shows how her teaching piano for an hour with one student has a bigger impact on his life than she thought. For me, I felt it highlighted how things would have obviously been different if she made different decisions, but the life she was living wasn't as worthless as she thought, and it was something worth fighting for.I read this book in one night (it's 288 pages), and would highly recommend!",IGNORE TOP REVIEWS,Verified Purchase,,32330085,0,1,Public
E. P.,/gp/profile/amzn1.account.AGB6PDG66ZPJS6LPNCOF6RKSDP4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"This is the second, and likely last, book by Matt Haig I read. In both books I found the author instills some social cause into the narrative, I found that irritating. Can you just read a book for entertainment anymore? Also, I could not warm up to the main character, whom I found on the whiny side, and the moral at the end is quite predictable. I knew the topic of living different lives based on different choices has been discussed ad nauseam, so I was naive in expecting something beside a cliché.",Unsatisfactory,Verified Purchase,,131148,176,94,Public
Stephen Chavez,/gp/profile/amzn1.account.AHEMS3Z5ADPTVSZ6SW4JDRIQD6PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Who hasn't, at times, wondered whether we are living up to our full potential, or wondered why the social media posts of others seemed so much more exciting and fulfilling than ours? The Midnight Library is a fun read about the directions our lives could have taken had our choices been slightly different. The book is a slightly more complicated modern retelling of fantasy tales such as The Wizard of Oz. Like that story, readers are treated to a sympathetic protagonist and a credible and colorful supporting cast. I enjoyed the journey,because it led me right where I hoped it would.",The Time of Your Life,Verified Purchase,One person found this helpful,573417,111,41,Public
Kindle Customer,/gp/profile/amzn1.account.AG3DB6C2EXFUK4S4HEZXIODXYRLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,2.0 out of 5 stars,"Personally, I didn’t like it as a fiction novel. I thought the plot lacked creativity, and Nora’s character just seemed like a passive placeholder. I hated how spoon-fed the reader was. We didn’t get to come to any of our own conclusions, bc the story was SO straightforward. The premise of the book is SO cool... but sadly executed. And super redundant. By the end I felt like I was being beaten over the head with the same ideas.Now, as a self-help novel, it was kinda quirky. I can see why so many people enjoy it. I’ll definitely be recommending it to other people. I did like the overall message that love brings meaning and significance. And I’m gonna hang onto “it’s not what you’re looking at but how you look at it.”",Poor fiction/Okay self-help,Verified Purchase,One person found this helpful,14955003,1,2,Public
Prismpromise,/gp/profile/amzn1.account.AEY4WCYPSKBE4FR6756NYMSS4ODA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,"This was one of very few books I could not continue reading. I actually returned it. I was unable to read through the depressing progression of a woman’s suicide spiral. While I recognize that the offensive (to me) language and content is a cultural norm at this point in time, I do not wish to immerse myself in it.",Not for me.,Verified Purchase,One person found this helpful,1222070,23,50,Public
pierce scranton,/gp/profile/amzn1.account.AHOA6BSXRLQZ2NPTEGGA3SLNMIUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,"The pretext is unbelievable. A total loser that everyone hates determines to kill herself. Gunshot? Hanging? Drugs? We don’t know. But now the mysterious librarian gives her a chance to open a book and rewrite her life. In fact, many chances.Sorry, too far fetched. Didn’t bother with the ending because the beginning was so bad .",Was this self published????,Verified Purchase,One person found this helpful,524769,66,40,Public
Andre M. Behrens,/gp/profile/amzn1.account.AGU4Y2FYLHBJ2JYZADJ73LODQYFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This book has a lot of emotion, an interesting premise, some wrenching scenes, some fluffy imagery, and consistent, readable writing. I quickly got lost in it’s rhythm, and never got pulled out of the flow. For a high-concept story, the concept never got in the way of the story or my enjoyment of it. The protagonist faces legitimate challenges. The growth process is interesting and well paced. There is a story, not just a plot. And the ending delivers.Excellent read, recommended.",A thinky fantasy that sticks the landing.,Verified Purchase,,2253885,416,54,Public
Ann-Marie,/gp/profile/amzn1.account.AFNCOY25MNBSTN63FC5DTKBUT3HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,I really tried to like it but just couldn't get into it. I felt like there was a lot i was missing because I wasn't trying to find the symbolism in every paragraph. The main character was so lacking any whiny. No feel good ending for me.,Very disappointed,Verified Purchase,3 people found this helpful,4464913,22,28,Public
anndroid,/gp/profile/amzn1.account.AFREFH63UJRBZXC5YYNAEZENG3NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"I rarely take time to write a review but after just finishing and turning the last page of The Midnight Library, I feel compelled to share a review.I LOVED this book! Depending where you are on your journey in this life, this book may or may not speak to you but for me, it showed up just when I needed it most.These days, it’s not often that I find a fiction book outside of a classic novel, that truly engages me. This book isn’t a complicated read. It’s simply a story of a young woman who finds herself lost and holding onto lots of regret. The story shares a timeless and welcomed reminder of how precious this one life we have is.I personally related to the story and the struggle to appreciate not only what we have but more importantly, who we are and our value in this life. Every decision we make or don’t make has an impact and unlike Nora, the main character, we will most likely never know the far-reaching consequences of all our choices but we can be assured that every choice matters as well as every thought.The “story” we tell ourselves about ourselves isn’t always truth and sadly, the story is often someone else’s story that we took on as our own.  The beauty of this life is that we always have the choice to change our perspective. We can choose to see light or dark, truth or untruth. Each moment we can rewrite our story.Thank you Matt Haig for this beautiful story that reminds us all that it’s love that gives us purpose and meaning in this life.",Exactly what I needed!,Verified Purchase,,,0,1,Public
The Slow Reader,/gp/profile/amzn1.account.AHL5FDRAAT52OEJPVPPXOO6CKGMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"Other people make bucket lists; I make lists (in my mind) of books to take to a desert island.  I would definitely not take this book.  It broadcast its ending almost from the first pages.  The characters seemed living in a boring way ... that isn’t clear ... the characters seemed predictable sounds better.  Spoiler alert!  Through the whole book I kept humming “Be it ever so humble, there’s no place like home.”  On the positive side, Mrs Elm is a wonderful librarian.  But, on balance, this book held no surprises and left this reader feeling it was a waste of time.",Would ai take this book from the Midnight Library,Verified Purchase,,5426843,4,22,Public
Ros,/gp/profile/amzn1.account.AF5KXCI6HG4O5WMBP2GV3GX7HJXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,I was blown away with the quantum physics Theory And how many lives we could live in parallel at a time But the story of the girl was not that compelling to me. I was expecting her To meet special people on her journey and basically have more twists in each life but it was plain simple and predictable.,The quantum physics theory made it an interesting read But overall it was okay,Verified Purchase,One person found this helpful,957697,55,93,Public
Danielle,/gp/profile/amzn1.account.AEW5RZ62XN7AHOQZ2UQ4DZ2SOXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,I enjoyed up until the end where her happiness was being married and having a baby as if that’s what makes all women happy. And the self help books suggested at the end.,Review has spoiler,Verified Purchase,3 people found this helpful,83502049,65,127,Public
Christine,/gp/profile/amzn1.account.AEBRJ7YRRBMX4O76S4UYCLA7L5SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"Could maybe lean over three stars but not enough to bump to four.I didn’t really care for the main protagonist and preferred Mrs Elm a lot more. Her whiny, it’s not fair, lack of realization and thought just made her unlikable. I wanted to slap her sometimes.The redundancy and thought of the premise of this book bothered me a little bit...Still it was well written... good story developed... and ended well. (Although kind of expected)","Choices, regrets, parallel universe with the liking of Groundhog Day",Verified Purchase,,918704,21,67,Public
Kindle Customer,/gp/profile/amzn1.account.AHQIHYKNNYVT3VYI7TXKXQ235DXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,"Finding a live, a good life is so difficult. And you must want it even if it is not exactly perfect. Because you know it haspotential. I never found mine, maybe Nora will. At times I felt lost, even bored by this book. But I finished it. For me there is no love, but I will manage to live this life through.",I want to live,Verified Purchase,One person found this helpful,2057198,14,31,Public
Julie P.,/gp/profile/amzn1.account.AHUMKN7X5DNLHH2A3XBV7Y5P4QOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,I had trouble getting through the book.  I wasn’t enamored of the main character and the premise stretched thin about a third of the way through.  It was well written though.,A little tedious,Verified Purchase,2 people found this helpful,1773658,51,35,Public
Henry Huta,/gp/profile/amzn1.account.AFAOJLDY44ONFK7XKIU4SKCHVVZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,2.0 out of 5 stars,"The last few chapters are basically ""It's a Wonderful Life"". I wish it had been fleshed out more after she survived her suicide attempt.",Disappointed,Verified Purchase,2 people found this helpful,336154,260,39,Public
Patricia Horanberg,/gp/profile/amzn1.account.AHJ4RZVV4YXTGTFOOVGS4IGXGFFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,When I first started the book I wasn’t really sure where it was going but I had already bought my ticket so I was going to ride all the stops - it was like opening a gift that has a box within a box within a box ad infinitum but instead of each box being the same they became more intricate and detailed until the final box - and yet you saw that each box was a gift on its own. I finished it in one sitting and the story is one of those that will stay with me for a while.,A chance to be thankful,Verified Purchase,,2819436,25,39,Public
Karen Henson Jones,/gp/profile/amzn1.account.AGJXC6EASTILTSAAMI4YP3FOEXJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"I loved this book! Typical to Matt Haig's style, the author weaves in the most unexpected jokes that make you laugh and cry at just the right moments. This book is super clever, and just the balm we all need today. This book helps you to appreciate your authentic self and make peace with past choices. Recommend highly! Karen Henson Jones",Phenomenal book,Verified Purchase,2 people found this helpful,4246324,32,41,Public
Kindle Customer,/gp/profile/amzn1.account.AGMAKIN5WTLZ2U6NHPZOW7ZEMTZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Wow! I just finished this and I am in awe.  From the first page this book resonated with me. It hit home in so many ways that there is not enough room to tell you how. I could be Nora except for the wanting to die part. I have just recently decided to do things for me and that bring me joy and not be who others think I should be or do. I have regrets but I now own them. The choices were mine and have brought me to where I am now ""warts"" and all. I am glad I had this book.",What a Read,Verified Purchase,,82877938,25,33,Public
Kate,/gp/profile/amzn1.account.AFGZ2SBIGVXTW2KOSPLAXQS7FVDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"“The Midnight Library” was an enthralling read. Starting out on a somber note, the novel quickly dove into the depths of human existence and the regrets and “what-ifs” we all have. At the core of the novel is the belief that our past regrets do not define us, that there is always opportunity to redefine our now. As someone who has experienced feeling “stuck” before, I could appreciate Nora’s journey to falling in love with life as it happens.",Leaves You Pondering Life’s Unturned Pages,Verified Purchase,,572868,201,63,Public
Jennifer,/gp/profile/amzn1.account.AGIAOEAWN7QOQD753YJTOQF3MZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,3.0 out of 5 stars,"This book has heavy depression themes and involves the main character actually committing suicide. I'm sorry if that ruins the book, but I'm surprised more reviews don't state this? The synopsis doesn't really give off that information either. As someone who is pregnant and dealing with severe depression it was a little triggering and I probably wouldn't have started reading it in my state of mind.I put it down to read for a better time, but I've enjoyed most of it! Like other reviews have stated the author does say the same thing about life but in a different way many times. Its a little annoying.",**Trigger Warning** Depression & Suicide,Verified Purchase,,760601,94,15,Public
Jalina,/gp/profile/amzn1.account.AFVH7WBDMTOGCUZIDGV6TB6EYIEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,"I did enjoy this book. It was a quuck read, and i felt really explained depression well, and how to avoid that stuck feelng. Its very easy (almost too easy) to insert your self as the main character, and feel the similarity of regrets.I really enjoyed the quotes that were in the book. I also liked that the book ended on an almond cliffhanger. Not as an enticement to buy a second book, but to really drill home the point that the opportunities and possibilities were, and are, endless.But more often than not, i felt like the author needed to chill with the thesaurus. I understand her knowledge was ment to make her more different and outcastish. I was very frustrated with the amount of times it seemed that Nora knew everything, And then seconds later knew nothing.",Very good young adult book for someone who might need advice on seeking other perspectives,Verified Purchase,,9854989,1,8,Public
Cindylouwho,/gp/profile/amzn1.account.AETWGOWLDSFYRMDGFHPISTTEXQIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"The author depicts depression so realistically, I felt drawn into the black hole with the main character. I almost stopped reading because it was so oppressive. But I got caught up in the story, the multiple characters, the quips from various philosophers, with a fantasy element of multiple lives, quantum physics, and self reflection, I enjoyed the insight from the main character through her self discovery. A good read. Glad I kept going.",Desperate depression evolves to love for life,Verified Purchase,,2236730,52,111,Public
Amazon Customer,/gp/profile/amzn1.account.AEL27TIQKGT5MU2OLA2BCCHAF6TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"I hate to rag on a book, authors put their heart an soul into them.  But I didn’t enjoy this book despite the rave reviews.  It just didn’t grab me and I never finished it.  I think it might be a nice little escapist read for maybe... a younger adult?  Plot development isn’t sophisticated and somehow it reminds me of Bridget Jones books.  Cutesy, simple.  Not great.",Doesn’t match the hype,Verified Purchase,3 people found this helpful,8240018,3,5,Public
Rebecca H. Augustine,/gp/profile/amzn1.account.AHKJRURXUC7WNPGX42ENEAE72AEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Have you ever wanted to have a ""redo"" or maybe many of the irrevocable wrongs you have done?  Or maybe one decision you made wasn't so bad, but it might not have been the best, and you have always asked yourself, ""What if I had made the other choice?"" Nora Seed, a woman ""in-between life and death,"" gets the opportunity to experience the consequences of decisions she might have made through the agency of Mrs. Elm of the Midnight Library.","A Great ""What If"" Book",Verified Purchase,,150994,201,244,Public
girlfriend 11,/gp/profile/amzn1.account.AE3WLNMHO5JRKBTYNHPMVIH26OCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,2.0 out of 5 stars,"..and while it's not Bedford Falls, it IS Bedford.  This book is a parable,one that has already been told.  I didn't find it to be fresh or new in any way.  I read it to the end, wondering if the ending would provide a surprise, but it did not.  It was boring and disappointing",It's Wonderful Life Spoiler alert,Verified Purchase,2 people found this helpful,122933,694,135,Public
Katherine,/gp/profile/amzn1.account.AH7EH6HEFQU7F4U3R6X734V5X6BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"This is an engaging theme, story and philosophical question.  What if you could explore other life paths in a do over?  I like the main character although I think she needs counseling and a kick in the pants. It is part “dark amusement “, not LOL comedy. I have not finished reading so I reserve final judgement on whether I find it totally satisfying but at this time I am thinking of people who should read this book which translates into I recommend the book.",Recommending this reflection o life do over,Verified Purchase,,978905,20,33,Public
Jessy Munch,/gp/profile/amzn1.account.AFFFSLBGMDO3E3ZPXPZY7C2TBPKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I loved this book. I usually don’t read non fiction but this was great and so relevant in life. There are always so many what if’s and what if I chose a different route, what would happen. This book explores that and it’s a great perspective to think about. I loved the story line, it was greatly written. Highly recommend this book and now I am reading the authors Memoir. Glad I did a book club that had this book as the reading.",So good and relatable to life,Verified Purchase,,9081489,65,102,Public
stephanie martinez,/gp/profile/amzn1.account.AFAEUZMT4NPUGQLK6OP7FQTLRPLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I didn’t realize this book was by Matt Haig until I finished it, but I could tell. How To Stop Time has the same evolution in the idea of life.I started this book because of a Bookstagram but stayed because of the story. The first few chapters when she contemplates suicide are so well written it almost *makes sense* she wants to kill herself. Don’t get me wrong, suicide is horrible, but her emotions and loneliness are so real, I could feel the cold of her empty apartment. I could feel her despair and feel her wanting to live slowly disappear.Nora is a very relatable character. Full of regrets. Things she wished she did differently in life. Funny how when we get the chance to fix them, they don’t look as much as regrets anymore.",Wow,Verified Purchase,,5252072,4,8,Public
CKD!,/gp/profile/amzn1.account.AHUBHESWQUBHVYN54VYA2TFLBCYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I will start by saying this is not my typical book. I was a book club mediator and this was the chosen book. I like a book that makes you think and that definitely happens here. How do our choices change our lives and others? Matt shows us many different ways that Nora's choices did. I will say I guess the end result but getting there was still good. If you are iffy about reading this novel, pick it up and give it a try.",How do our chooses change our life?,Verified Purchase,,192207,78,193,Public
Hayley Byrnes,/gp/profile/amzn1.account.AHNPZTDPR3VSE4P5HMQS7Z4BRPUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,2.0 out of 5 stars,"I picked this book for my book club and the description sounded really interesting.  The idea was intriguing.I did not know the main character needed to commit suicide to access the library.I myself have dealt with intrusive suicidal thoughts and I was having a bad mental health week and this was not the great escape novel I was looking for.I felt obligated to finish the book because I bought it and it was also for a book club that I picked the book for, and I hated it.  The story was predictable, and like other reviewers have said, super condescending to people who have actually struggled with depression.Pick something else.  There is no reason for this to be a best-seller right now.  Especially since the premise isn't fully explained in the book's description.",The Description Needed a Trigger Warning for Suicide,Verified Purchase,,19259040,5,6,Public
Jonathan Gemini,/gp/profile/amzn1.account.AENVKAVA7GPTRKAEF5T2F4X6JUFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,4.0 out of 5 stars,"Premise is a little precious, but the story is engaging and I found myself reading quickly despite the occasional eye roll.I realized that it's really a book about decisions and commitment, not the meaning or value of life.I can relate to this bc I'm a gemini with a strong inclination to what-if everything.So if you want a book about the meaning of life, this isn't it, but if you enjoy a romp through a world of what ifs, then enjoy!",Liked it more than I expected,Verified Purchase,,2938836,22,44,Public
Claire Lynch,/gp/profile/amzn1.account.AGBFT5LWT77ZUD44ZYEGMHHAYQJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"For anyone who might have wondered “if only” or “I wonder what would have happened...”  Nora decides her life is not worth living, so in the “in between” space of the midnight library, she explores the lives she might have lived if she had made different choices. She learns a great deal about those people close to her, and realizes the impacts she had on the lives of others. There are elements of “Its a Wonderful Life”, but she learns the value of choosing to live her own life. I closed the book regretfully, and have a new mantra, “There are no bad choices. Live with no regrets”.",What might have been...,Verified Purchase,,6904647,17,15,Public
